rainfall_24h_mm,rainfall_72h_mm,soil_moisture_pct,slope_angle_deg,vulnerability_index,pore_water_pressure_kpa,elevation_m,vegetation_ndvi,landslide_probability_true,landslide_occurred
28.91,84.23,45.99,53.58,16.97,2.89,333.9,0.46,0.5291,1
32.7,139.3,33.3,52.96,44.86,1.98,877.0,0.288,0.7834,1
160.93,507.61,71.96,39.08,51.19,24.94,3371.4,0.63,0.9933,1
38.37,96.24,26.45,34.99,77.28,1.58,3449.3,0.297,0.7437,1
7.16,84.82,33.62,45.34,74.48,0.42,1126.3,0.413,0.4335,0
34.53,110.63,42.95,23.68,76.37,2.45,2175.9,0.309,0.6931,1
238.43,442.68,80.47,38.45,62.47,44.7,884.7,0.365,0.9986,1
43.85,105.66,49.8,35.2,67.86,5.26,3152.8,0.38,0.8237,1
27.86,105.05,48.97,52.84,64.34,2.94,651.6,0.296,0.8439,1
130.09,437.99,49.3,21.25,70.72,14.55,2471.2,0.455,0.981,1
25.36,69.57,41.4,40.27,49.0,1.74,1157.5,0.511,0.5368,1
25.2,64.77,43.41,45.45,52.05,1.53,1433.5,0.533,0.5284,1
26.61,96.74,43.35,38.68,61.69,2.41,2008.2,0.422,0.6412,1
13.89,102.62,34.86,26.67,19.48,0.98,1610.6,0.586,0.2911,0
28.59,77.03,49.62,56.61,69.95,2.19,1927.3,0.202,0.825,1
90.72,225.44,39.79,39.44,82.17,8.61,2442.8,0.319,0.9409,1
85.57,220.02,50.74,41.82,51.82,7.23,1177.6,0.305,0.9091,1
28.87,78.04,42.65,32.43,75.44,2.78,2638.1,0.37,0.6853,1
45.25,105.96,44.51,38.65,82.01,2.76,1576.7,0.527,0.815,1
21.38,55.36,48.97,37.43,28.52,1.65,271.9,0.659,0.4096,0
40.29,121.24,39.29,26.12,43.45,3.16,2993.9,0.551,0.5026,1
29.03,82.2,33.06,27.67,40.22,1.45,1129.2,0.61,0.4149,0
196.16,513.52,75.98,48.9,47.53,36.42,3038.8,0.351,0.9984,1
14.97,99.91,45.89,32.53,77.26,1.32,2657.1,0.313,0.7915,1
205.58,422.98,65.78,31.1,83.36,29.09,1542.1,0.301,0.9967,1
18.39,43.16,30.67,39.13,36.67,1.09,2345.9,0.466,0.3573,0
76.91,162.79,40.07,46.37,48.03,5.33,3473.4,0.491,0.8289,1
46.6,106.53,45.62,25.38,21.34,4.82,1214.8,0.512,0.4186,0
38.5,102.34,24.54,40.86,91.03,1.16,1686.4,0.341,0.7848,1
51.79,152.89,46.28,28.24,91.87,4.21,690.1,0.423,0.8832,1
90.8,272.23,45.06,23.66,52.75,9.6,3075.5,0.524,0.8371,1
43.25,127.97,45.91,24.81,24.73,2.6,2024.5,0.541,0.4643,0
96.75,218.08,45.19,48.77,46.83,6.43,536.4,0.434,0.9039,1
17.68,36.43,31.52,28.19,19.91,1.36,2172.0,0.608,0.2662,0
58.94,164.22,48.44,24.3,60.52,6.99,1744.2,0.535,0.7079,1
116.88,263.32,62.78,37.63,58.33,12.47,1214.4,0.513,0.9664,1
27.72,71.15,25.47,49.16,76.36,1.54,261.7,0.205,0.7723,1
28.84,95.64,32.61,33.2,67.51,1.89,914.0,0.444,0.6381,1
6.42,52.18,38.29,37.26,36.08,0.45,879.7,0.542,0.3453,0
186.53,490.58,64.5,23.93,39.74,27.17,2560.7,0.586,0.9833,1
76.9,154.72,47.54,37.88,35.86,7.48,1055.5,0.532,0.7294,1
16.7,58.67,23.78,40.88,62.57,0.52,3429.4,0.36,0.5546,1
25.78,79.7,26.78,40.71,67.8,1.58,807.3,0.286,0.712,1
216.73,699.78,72.7,35.1,69.55,24.53,3147.1,0.269,0.9994,1
17.84,45.76,28.46,34.66,85.84,1.03,1405.4,0.425,0.6332,1
11.18,69.42,26.02,27.69,57.02,0.64,3498.0,0.473,0.3762,0
55.47,111.93,49.36,35.97,57.81,6.48,2852.5,0.457,0.8699,1
64.13,207.44,35.33,27.36,84.27,5.44,2193.3,0.396,0.844,1
29.07,62.19,25.57,46.3,67.83,1.79,2941.1,0.329,0.7337,1
241.72,576.44,72.6,56.03,27.78,36.05,3159.3,0.513,0.9987,1
51.22,192.29,58.39,56.38,19.89,6.02,3492.0,0.428,0.7733,1
31.61,104.35,50.26,50.06,80.55,1.94,761.7,0.34,0.832,1
12.42,57.76,40.28,41.47,91.24,0.66,2129.7,0.281,0.71,1
24.56,85.86,33.17,44.23,14.87,1.39,1476.5,0.353,0.3366,0
265.21,725.79,77.47,33.84,73.21,45.83,1472.0,0.338,0.9998,1
214.07,566.49,70.65,42.25,82.72,29.79,2286.7,0.403,0.9988,1
50.72,163.21,31.12,38.02,82.7,2.38,1863.7,0.26,0.764,1
310.44,750.0,90.09,38.61,28.11,38.03,2874.8,0.567,0.9994,1
15.6,33.77,49.98,46.01,66.5,1.41,1283.3,0.376,0.6349,1
8.39,87.87,29.21,33.75,77.57,0.58,1949.0,0.38,0.4954,0
40.94,124.12,38.27,34.73,31.18,1.99,3386.4,0.537,0.4706,0
17.26,58.22,49.74,53.08,17.67,1.55,498.7,0.526,0.3987,0
37.75,91.08,51.53,25.03,96.07,2.48,1086.1,0.379,0.8414,1
10.4,68.09,45.21,38.69,30.91,0.72,535.5,0.422,0.4868,0
29.79,88.39,51.74,52.4,20.69,3.76,407.0,0.558,0.5439,1
25.99,130.15,42.15,41.72,28.57,1.46,255.0,0.647,0.4838,0
109.28,238.62,50.76,40.11,50.78,7.02,1406.1,0.324,0.9244,1
16.27,41.61,40.84,32.82,62.83,0.87,3000.2,0.388,0.5085,1
12.05,46.84,39.85,35.38,47.94,1.01,997.5,0.593,0.4287,0
6.72,56.33,34.31,49.5,20.07,0.28,1270.6,0.441,0.3368,0
10.49,116.97,49.52,40.43,45.29,0.89,3025.9,0.488,0.4993,0
37.7,113.02,46.06,39.36,72.03,4.24,695.0,0.354,0.8215,1
17.97,49.54,32.54,27.36,54.37,0.75,981.6,0.593,0.3291,0
16.81,56.53,32.96,21.76,62.29,1.34,2549.3,0.463,0.4624,0
152.1,450.72,52.26,55.81,71.66,10.75,2645.4,0.147,0.9929,1
206.34,592.06,84.7,36.21,50.88,23.88,1383.7,0.499,0.9982,1
330.89,750.0,86.42,41.53,58.15,56.8,234.6,0.489,0.9999,1
71.69,151.41,48.06,26.38,52.52,5.23,1459.0,0.526,0.7188,1
8.5,24.69,36.46,43.71,43.23,0.37,2561.1,0.374,0.4909,0
102.22,248.8,52.53,53.56,68.61,11.67,2558.8,0.282,0.9749,1
46.28,148.07,47.22,40.83,35.46,3.68,1585.3,0.498,0.7026,1
12.09,43.4,29.11,28.53,43.03,0.84,1351.0,0.564,0.3225,0
33.41,146.81,48.96,40.98,80.2,2.55,2516.8,0.391,0.794,1
36.73,91.72,30.46,46.29,43.61,2.32,3331.5,0.41,0.6097,1
28.16,108.19,31.09,36.91,26.83,1.42,2816.2,0.567,0.4398,0
8.78,17.46,26.39,50.74,72.85,0.32,956.6,0.248,0.661,1
90.34,270.32,48.81,42.74,59.59,10.88,3376.7,0.518,0.9386,1
18.13,54.46,34.48,51.69,90.07,1.23,2212.0,0.09,0.8226,1
31.38,68.88,45.37,42.06,61.55,3.26,571.0,0.534,0.5622,1
9.6,24.48,26.67,28.75,69.98,0.39,1311.6,0.303,0.5548,1
13.2,56.46,42.32,34.51,57.23,0.96,2589.5,0.397,0.4814,0
26.79,66.85,25.4,31.33,29.76,1.24,3070.3,0.419,0.3562,0
26.62,59.38,35.68,52.19,86.41,1.92,1947.3,0.294,0.7666,1
67.61,150.6,53.57,46.09,52.45,6.21,654.5,0.428,0.8324,1
95.86,331.56,57.44,43.51,72.21,8.38,607.7,0.294,0.9664,1
8.67,48.36,52.9,34.27,64.58,0.66,1275.6,0.305,0.6356,1
19.28,84.2,44.07,30.73,82.64,1.68,323.8,0.447,0.6261,1
194.64,422.81,70.93,45.96,69.77,21.01,1581.2,0.317,0.9946,1
25.64,77.28,38.59,38.44,85.22,1.7,2764.5,0.329,0.7901,1
14.82,41.38,33.75,32.1,65.08,0.62,1721.4,0.345,0.554,1
5.18,32.46,23.47,41.88,66.07,0.19,2940.1,0.428,0.4416,0
35.6,110.21,32.29,23.96,30.79,2.1,2369.1,0.554,0.3386,0
57.93,185.12,42.09,34.94,33.44,5.45,837.9,0.536,0.7881,1
47.09,124.48,46.91,38.31,55.84,3.72,907.5,0.366,0.7422,1
81.8,222.61,59.9,29.41,35.31,7.76,1353.9,0.571,0.8555,1
35.85,105.7,46.5,57.97,78.95,3.12,1975.6,0.232,0.853,1
50.06,183.01,53.36,31.56,45.44,3.38,2438.3,0.351,0.8002,1
90.42,205.11,39.98,28.71,90.03,6.0,771.2,0.384,0.8556,1
18.83,38.03,40.48,31.38,51.07,1.05,705.8,0.523,0.2708,0
93.18,285.74,42.29,46.38,62.9,6.03,240.9,0.279,0.9606,1
20.45,69.35,40.22,37.35,26.0,1.4,572.4,0.638,0.4176,0
56.54,151.12,30.35,40.58,69.99,2.19,2681.1,0.281,0.8366,1
114.98,265.79,53.48,22.3,50.33,13.75,382.7,0.56,0.8975,1
22.23,62.67,35.11,23.5,57.89,1.22,2199.1,0.626,0.5417,1
28.5,75.45,34.22,37.81,28.96,1.47,2182.9,0.672,0.31,0
26.73,100.17,47.75,48.09,50.36,2.1,3475.4,0.305,0.7622,1
42.11,129.15,47.36,50.99,76.29,3.35,2436.2,0.354,0.8585,1
69.73,145.31,36.06,26.74,60.64,5.67,2507.6,0.429,0.6953,1
89.66,228.99,60.58,39.92,24.98,8.53,495.8,0.442,0.9008,1
24.69,95.75,42.63,52.43,65.18,1.89,3091.9,0.341,0.7783,1
14.95,47.35,23.2,36.48,63.77,0.64,1256.1,0.485,0.4866,0
224.74,662.0,75.45,48.58,42.49,27.09,1231.4,0.407,0.999,1
26.03,84.1,47.98,28.85,66.09,2.77,1736.7,0.316,0.6306,1
49.06,160.53,57.47,53.74,65.12,5.67,2535.2,0.21,0.9029,1
17.0,56.4,31.39,45.8,83.47,1.14,1171.7,0.353,0.7045,1
14.29,44.07,50.97,54.13,47.69,0.93,2765.8,0.411,0.7202,1
33.65,103.43,42.26,43.52,69.8,3.22,1010.5,0.391,0.6737,1
132.03,341.04,44.22,35.88,68.76,8.83,605.0,0.289,0.961,1
91.02,226.16,53.84,53.92,35.34,6.47,2499.1,0.361,0.904,1
40.24,172.83,38.38,33.57,75.17,3.18,3241.2,0.335,0.7608,1
19.56,53.84,34.88,35.1,59.52,1.01,3201.9,0.328,0.4875,0
141.1,345.98,55.53,44.23,20.96,13.54,406.3,0.519,0.966,1
95.9,295.04,55.36,46.26,24.11,11.26,1492.4,0.43,0.9237,1
10.45,41.72,44.68,53.37,61.75,0.62,1148.3,0.309,0.66,1
14.25,58.14,37.8,31.42,70.42,0.74,1700.5,0.343,0.532,1
5.28,30.56,25.18,47.39,70.61,0.27,366.5,0.234,0.624,1
63.58,144.88,50.75,45.38,79.68,5.76,1555.3,0.21,0.9102,1
39.62,88.76,32.86,25.49,60.13,1.94,3371.1,0.401,0.5459,1
70.79,194.9,56.98,36.46,48.0,7.54,2070.9,0.483,0.8776,1
27.46,84.76,28.64,33.77,82.09,1.58,917.1,0.286,0.77,1
27.01,84.14,27.73,34.37,87.73,1.29,2870.5,0.348,0.7508,1
239.53,493.34,68.51,57.76,65.64,23.38,1511.2,0.385,0.9989,1
24.21,55.47,44.93,42.58,78.34,2.22,410.5,0.329,0.7403,1
11.15,56.5,29.22,44.73,78.84,0.44,1362.9,0.209,0.5984,1
14.7,47.46,22.84,57.03,76.19,0.69,2886.4,0.219,0.7199,1
101.84,307.83,67.73,36.22,89.26,10.71,929.2,0.409,0.9664,1
79.24,242.36,49.76,47.53,56.47,4.74,1277.6,0.374,0.927,1
16.32,44.74,29.87,37.55,44.98,0.88,1096.1,0.4,0.4577,0
48.25,169.12,45.89,50.26,80.57,3.55,3163.6,0.237,0.8779,1
16.3,69.11,28.27,30.61,47.38,0.69,1170.9,0.601,0.4231,0
113.55,389.95,52.84,54.57,69.62,11.09,993.1,0.376,0.9769,1
18.61,41.95,30.29,31.88,25.82,0.92,3259.7,0.546,0.2771,0
11.62,100.64,49.39,34.94,81.23,0.91,3499.3,0.34,0.7338,1
20.59,61.82,32.79,45.95,24.94,1.48,2158.8,0.516,0.4195,0
36.47,119.44,43.28,36.61,88.47,2.06,3284.8,0.27,0.7916,1
11.89,37.62,28.15,41.66,81.03,0.57,2734.7,0.399,0.4344,0
88.9,277.0,55.0,37.78,45.05,7.44,819.1,0.467,0.9177,1
146.77,432.85,62.72,45.51,49.01,14.46,2457.0,0.315,0.9946,1
160.67,512.24,63.34,32.18,92.35,18.06,2807.3,0.404,0.9963,1
52.36,129.32,41.02,25.17,69.1,5.15,2651.9,0.372,0.7043,1
121.88,398.78,70.24,34.25,65.89,17.61,1948.8,0.265,0.9876,1
33.8,84.38,46.1,38.44,71.75,2.26,1900.2,0.454,0.7356,1
177.29,503.88,66.51,30.16,52.8,22.92,2912.1,0.549,0.9928,1
42.93,128.49,40.07,35.67,68.51,2.41,2473.7,0.337,0.7462,1
141.85,438.83,76.05,36.76,80.21,25.36,2816.6,0.506,0.9941,1
38.26,125.69,32.56,25.11,26.0,2.18,884.6,0.659,0.3855,0
9.06,39.58,51.52,41.02,31.71,1.14,3389.2,0.318,0.6014,1
12.23,84.92,42.97,50.95,45.82,1.08,2618.3,0.329,0.6069,1
35.17,69.0,39.28,29.56,54.13,3.15,1593.8,0.577,0.5135,1
10.86,38.31,35.33,41.39,52.2,0.55,2177.5,0.593,0.3787,0
296.13,750.0,78.25,43.18,35.14,53.56,2311.3,0.459,0.9998,1
73.24,234.55,41.97,37.21,40.44,4.45,2844.1,0.542,0.8303,1
97.51,297.04,54.81,44.23,47.95,13.2,2512.6,0.377,0.9469,1
380.0,750.0,78.98,37.01,79.52,46.94,2986.6,0.385,1.0,1
113.61,268.38,35.91,39.13,64.77,8.52,1502.7,0.361,0.9531,1
6.06,31.24,48.13,20.54,59.91,0.56,1590.2,0.367,0.4624,0
119.74,338.49,45.85,43.96,46.41,10.0,822.3,0.412,0.9677,1
20.56,65.25,41.18,43.09,52.25,1.49,1901.8,0.642,0.5315,1
62.83,191.25,44.5,23.81,47.33,4.75,1525.1,0.49,0.6901,1
30.7,146.04,39.99,36.0,85.24,1.96,2394.0,0.346,0.8154,1
219.07,567.34,76.79,57.29,57.53,33.25,2189.6,0.356,0.9987,1
5.55,46.75,21.91,37.24,63.1,0.3,3029.6,0.392,0.4177,0
6.07,27.78,38.49,39.07,59.2,0.48,755.4,0.349,0.5277,1
39.78,130.41,50.61,52.25,86.5,4.4,3221.0,0.281,0.8456,1
35.93,70.1,29.75,44.72,66.94,2.19,927.7,0.396,0.6639,1
68.05,279.39,45.43,40.99,37.06,5.78,2578.3,0.48,0.9218,1
41.52,145.02,40.16,47.39,21.55,3.77,1844.2,0.444,0.6808,1
78.7,268.87,59.63,50.03,87.79,7.6,2518.8,0.232,0.9694,1
84.54,237.73,51.52,38.05,17.22,6.77,1969.7,0.492,0.7763,1
82.45,247.34,51.49,38.46,47.73,7.21,2353.0,0.499,0.8928,1
147.33,282.69,48.96,36.43,67.55,14.08,2681.7,0.415,0.9648,1
40.29,167.72,40.39,56.07,78.2,1.95,837.3,0.268,0.9171,1
37.35,149.74,38.6,44.12,44.71,3.3,1329.8,0.352,0.6621,1
71.63,219.39,48.51,26.56,66.47,5.54,3061.9,0.346,0.8532,1
45.01,126.07,33.77,49.97,38.26,3.01,2959.2,0.412,0.6733,1
12.95,50.64,22.31,38.58,52.05,0.37,2447.6,0.268,0.5489,1
81.07,232.23,56.84,25.78,64.4,8.12,1207.6,0.494,0.8901,1
276.33,696.99,80.36,40.19,26.85,28.61,880.7,0.491,0.999,1
20.14,60.15,37.65,37.16,38.57,0.92,360.2,0.42,0.3661,0
50.22,135.1,34.75,50.64,50.02,3.88,3282.4,0.257,0.8123,1
50.63,106.21,39.66,31.4,53.25,3.47,2298.3,0.472,0.5404,1
4.2,68.01,24.21,48.46,46.23,0.23,1563.3,0.432,0.4544,0
54.35,168.26,41.75,40.39,46.38,3.72,2477.4,0.558,0.7171,1
22.09,95.38,37.48,24.93,48.91,1.69,1711.3,0.47,0.4467,0
16.97,110.78,49.1,56.55,70.23,1.1,1357.2,0.394,0.7951,1
34.27,112.89,40.11,39.31,21.7,1.99,1853.8,0.543,0.6067,1
214.48,475.29,57.45,34.0,75.33,22.34,2630.8,0.394,0.9966,1
55.24,144.95,52.49,38.33,79.97,5.14,2964.4,0.493,0.8407,1
46.37,115.61,38.47,49.75,66.53,2.59,528.6,0.373,0.734,1
86.87,238.8,66.05,34.38,60.45,13.38,414.0,0.46,0.93,1
31.59,106.5,53.26,31.02,88.68,2.64,1323.0,0.306,0.7796,1
27.24,89.27,44.09,28.66,79.24,2.11,329.1,0.292,0.7196,1
140.71,284.44,43.73,34.19,76.53,10.08,1832.9,0.41,0.9693,1
59.97,166.88,36.43,46.76,80.85,5.45,2919.0,0.329,0.8922,1
26.79,81.6,44.95,38.38,47.98,1.99,1347.4,0.431,0.4946,0
96.91,226.37,45.79,32.15,81.01,6.85,1770.2,0.347,0.929,1
40.06,100.26,30.52,30.09,47.83,2.91,2095.3,0.383,0.5512,1
20.05,60.66,31.62,35.11,68.93,0.89,3215.1,0.356,0.5417,1
16.39,61.62,32.53,54.04,37.49,1.28,3257.9,0.476,0.4972,0
30.5,86.79,53.94,35.37,55.92,3.19,2285.1,0.435,0.6773,1
36.73,247.53,53.37,58.46,67.0,2.92,233.6,0.184,0.9204,1
102.94,299.97,62.38,38.68,55.51,9.81,825.7,0.428,0.9589,1
36.36,84.81,42.03,30.56,29.16,3.25,865.5,0.725,0.3965,0
55.4,212.25,54.24,51.28,37.89,3.76,2176.5,0.581,0.8303,1
18.85,52.42,49.5,38.13,91.55,1.99,2535.1,0.219,0.7304,1
7.58,37.02,32.49,44.49,33.35,0.39,493.6,0.37,0.4573,0
12.72,34.48,48.87,57.85,54.05,1.4,1155.9,0.282,0.7071,1
151.69,346.8,49.88,24.64,86.52,10.31,1873.6,0.349,0.9768,1
18.47,52.61,30.83,27.22,74.61,0.87,2745.5,0.391,0.5604,1
34.49,141.03,39.65,44.82,82.2,2.42,1336.7,0.176,0.8809,1
17.61,77.69,35.17,33.75,45.99,1.45,1840.7,0.503,0.4515,0
19.84,55.11,31.36,30.74,67.51,0.98,1837.3,0.356,0.4206,0
189.02,435.54,79.22,23.89,64.95,34.39,3258.3,0.465,0.9961,1
47.4,121.77,33.2,22.38,79.45,2.1,2989.2,0.393,0.6963,1
33.29,120.62,54.62,46.57,33.79,2.59,3031.0,0.415,0.6726,1
43.71,98.12,38.86,28.88,47.24,2.39,749.8,0.381,0.5831,1
9.23,20.1,44.51,38.29,55.69,0.82,3172.7,0.382,0.5139,1
26.84,109.55,52.6,41.6,76.26,2.41,1499.3,0.244,0.7785,1
22.57,55.49,37.79,37.42,69.43,1.98,1997.7,0.283,0.7834,1
48.54,151.27,42.36,22.88,32.17,3.77,2227.2,0.478,0.5519,1
81.84,225.5,63.84,46.88,72.56,11.96,1619.6,0.34,0.9683,1
61.83,127.5,42.35,21.04,60.61,3.96,1332.7,0.342,0.724,1
104.5,276.92,48.09,46.14,80.48,12.12,1018.5,0.391,0.9666,1
31.13,93.33,50.86,51.39,51.97,3.21,1894.7,0.453,0.6878,1
40.39,131.73,38.32,37.52,29.62,2.87,2964.2,0.673,0.5207,1
107.2,277.35,41.88,39.85,84.05,8.94,2725.2,0.238,0.9669,1
23.47,76.87,44.33,38.5,64.79,2.49,1882.7,0.383,0.4836,0
21.33,67.41,42.02,36.51,93.04,1.48,1331.3,0.272,0.706,1
38.74,123.67,42.46,51.1,51.61,2.5,242.0,0.294,0.7682,1
14.33,59.21,43.37,51.42,63.63,0.94,885.4,0.264,0.6963,1
118.89,266.62,37.88,35.19,46.69,11.1,816.5,0.565,0.8491,1
75.28,197.78,50.96,41.84,91.81,6.29,2141.6,0.356,0.9348,1
88.46,297.12,54.66,53.21,44.91,11.36,3238.5,0.331,0.9616,1
4.73,41.37,34.03,55.67,50.47,0.22,1243.5,0.384,0.5547,1
19.24,87.94,51.28,39.23,41.17,1.74,2817.4,0.518,0.5694,1
64.41,163.72,54.78,37.96,49.13,7.08,1288.1,0.331,0.8755,1
76.38,174.76,41.95,33.66,68.13,7.86,3381.7,0.384,0.9008,1
36.61,132.23,43.68,55.41,65.14,3.33,843.0,0.376,0.8004,1
126.88,292.75,57.39,29.21,89.37,8.76,1542.7,0.144,0.986,1
246.99,547.11,67.59,40.94,45.47,36.53,692.9,0.415,0.998,1
67.32,173.36,51.35,33.77,56.08,7.07,946.5,0.448,0.8094,1
78.22,240.44,54.09,33.67,18.98,6.1,549.7,0.531,0.8471,1
156.09,426.94,57.46,36.88,75.49,18.0,561.4,0.314,0.9931,1
108.79,320.94,68.56,60.87,21.81,17.93,2274.0,0.457,0.9541,1
15.28,51.73,27.43,24.95,35.5,0.51,2786.7,0.558,0.2411,0
4.88,22.57,26.89,40.9,90.81,0.32,467.4,0.102,0.6916,1
144.99,506.86,80.24,26.52,83.89,18.44,930.3,0.357,0.9944,1
41.87,129.14,46.63,29.66,54.06,3.89,1259.6,0.345,0.7666,1
50.56,158.15,50.28,37.67,36.48,3.97,3291.3,0.499,0.5957,1
45.15,98.09,45.98,39.26,64.82,4.46,2173.5,0.316,0.8427,1
6.02,12.34,39.01,33.09,65.92,0.44,554.0,0.452,0.4762,0
20.17,57.48,29.16,34.69,79.58,0.91,1420.2,0.171,0.5805,1
42.31,161.97,47.27,26.75,80.22,3.71,2560.1,0.376,0.8227,1
9.16,25.76,32.63,34.34,70.4,0.5,3428.2,0.389,0.4083,0
28.59,111.49,34.42,56.06,57.51,1.5,2636.6,0.192,0.7048,1
167.86,350.35,67.85,54.36,55.02,22.45,797.9,0.389,0.9911,1
60.9,149.71,41.14,35.17,47.51,5.09,2903.3,0.528,0.7853,1
44.75,129.67,53.07,40.71,58.9,3.28,211.0,0.416,0.7357,1
24.35,68.21,36.05,52.23,80.14,2.11,1791.9,0.201,0.8282,1
25.2,79.64,39.82,20.33,71.35,1.21,1338.7,0.311,0.6914,1
227.29,545.41,67.76,47.86,72.86,24.03,3322.9,0.258,0.999,1
83.65,188.6,52.62,54.62,74.33,7.25,351.5,0.3,0.9541,1
17.04,71.51,38.67,26.96,48.47,0.85,1043.4,0.624,0.324,0
15.13,39.46,44.32,29.92,78.5,0.88,1057.5,0.422,0.598,1
25.03,47.93,34.13,55.56,20.94,1.97,1597.2,0.295,0.5919,1
35.72,84.92,45.01,39.9,37.48,2.69,3247.0,0.467,0.6104,1
3.74,10.93,40.07,21.53,40.23,0.25,2353.6,0.574,0.2207,0
2.3,107.35,33.74,33.06,41.45,0.16,600.7,0.354,0.4822,0
258.68,750.0,93.8,37.9,80.57,51.96,2922.1,0.31,0.9999,1
47.36,126.93,40.82,43.99,67.19,4.1,2278.5,0.427,0.8401,1
6.05,20.6,42.69,45.21,49.78,0.47,253.3,0.421,0.4259,0
33.56,117.91,43.87,59.8,84.04,3.12,3231.3,0.132,0.889,1
11.84,55.8,37.6,33.91,78.34,1.07,356.5,0.413,0.6943,1
28.28,87.92,27.45,39.92,57.73,1.07,2212.8,0.4,0.5695,1
22.4,73.38,42.9,39.8,43.05,1.87,2182.8,0.556,0.5748,1
26.4,63.62,33.48,36.89,64.98,2.07,2209.0,0.272,0.6499,1
105.68,272.48,51.35,30.2,64.9,13.32,2999.3,0.391,0.9556,1
34.81,104.45,46.71,57.12,66.42,2.14,608.0,0.14,0.8413,1
147.21,314.43,62.27,49.55,55.55,22.32,1964.4,0.295,0.9846,1
54.61,154.77,47.08,38.98,50.98,5.51,2092.9,0.504,0.7358,1
82.46,158.68,38.95,41.53,54.35,6.88,1512.3,0.493,0.8537,1
79.18,245.01,35.66,32.14,78.71,3.93,1942.6,0.537,0.8684,1
17.5,41.75,42.91,40.05,31.86,1.46,1853.1,0.437,0.5497,1
187.6,530.65,73.13,44.05,74.26,22.86,2704.6,0.474,0.998,1
85.88,264.64,54.17,39.37,39.24,9.12,681.4,0.562,0.8738,1
17.94,121.6,40.43,58.8,84.89,1.57,297.6,0.198,0.8963,1
22.99,85.32,49.48,41.74,31.55,1.64,3273.9,0.502,0.5169,1
86.63,213.88,43.29,36.07,81.08,5.25,1235.0,0.307,0.8826,1
269.39,750.0,79.29,46.49,29.89,35.54,2812.7,0.532,0.9995,1
30.12,74.78,41.55,30.25,40.42,2.55,1255.1,0.397,0.4255,0
30.89,105.35,51.59,36.39,69.65,3.31,213.0,0.324,0.7729,1
29.56,64.49,27.06,35.47,33.96,1.59,911.5,0.523,0.3564,0
11.38,28.74,44.31,37.49,28.89,1.16,548.0,0.528,0.4064,0
311.44,750.0,73.68,46.82,77.03,49.45,2915.0,0.315,0.9999,1
164.2,392.7,59.03,38.66,66.1,17.99,763.6,0.295,0.9954,1
18.95,57.05,33.46,47.25,66.15,1.16,3479.2,0.25,0.6893,1
82.98,253.43,48.54,40.85,72.11,9.01,2221.9,0.321,0.947,1
278.13,750.0,79.46,35.35,48.32,51.92,1265.6,0.299,0.9998,1
16.26,55.38,35.31,47.83,49.18,1.32,1865.7,0.466,0.5544,1
250.96,643.76,68.18,32.48,83.53,31.57,3373.6,0.423,0.9996,1
82.75,203.06,46.74,32.05,97.63,7.55,2299.3,0.355,0.9383,1
31.59,109.36,36.57,39.13,45.33,2.57,2686.9,0.456,0.6178,1
24.88,64.89,32.35,33.15,27.88,1.57,1829.3,0.517,0.3926,0
55.95,175.31,37.2,20.83,73.49,3.11,1958.1,0.311,0.8211,1
1.23,24.46,27.37,42.73,47.81,0.08,3446.9,0.489,0.3484,0
82.01,229.33,52.37,39.28,80.57,7.91,2194.8,0.348,0.9009,1
174.29,510.7,63.33,37.8,83.82,27.34,1988.3,0.458,0.9972,1
162.71,518.52,74.37,56.09,47.19,23.22,3082.3,0.36,0.9969,1
35.11,140.93,33.71,40.72,67.82,2.02,1682.4,0.354,0.7016,1
17.9,58.59,43.16,49.99,58.74,1.14,1763.0,0.286,0.6125,1
20.73,66.75,41.3,29.08,86.54,1.41,2543.7,0.405,0.6012,1
46.54,128.49,38.12,40.67,18.88,2.64,727.4,0.578,0.433,0
23.09,72.7,25.13,50.19,74.2,1.39,629.7,0.408,0.7055,1
37.43,93.65,29.7,41.02,82.03,2.2,2240.5,0.394,0.7931,1
25.15,80.74,36.6,44.74,42.11,2.09,805.4,0.401,0.5104,1
49.82,180.98,45.18,36.09,81.99,3.31,1637.2,0.236,0.8904,1
8.67,71.92,36.39,27.02,67.19,0.4,2854.7,0.521,0.4809,0
153.5,363.59,60.13,38.07,67.4,16.1,1222.9,0.349,0.9848,1
31.53,131.86,32.52,36.63,93.7,2.48,2649.6,0.273,0.8515,1
58.09,202.71,52.01,50.15,95.46,4.07,1281.9,0.207,0.9707,1
55.93,153.56,37.78,32.65,92.91,4.7,331.2,0.482,0.7885,1
63.05,170.86,59.03,56.07,66.05,4.75,502.4,0.337,0.9161,1
99.02,245.9,43.38,55.35,94.13,6.08,1631.8,0.274,0.9709,1
194.2,587.43,62.55,32.76,91.21,26.1,1249.0,0.449,0.9984,1
41.41,109.83,46.5,35.5,86.6,2.84,1747.5,0.358,0.7968,1
16.46,56.18,19.87,51.5,36.97,0.4,1926.2,0.377,0.5046,1
57.08,123.12,54.58,56.06,61.12,4.63,3310.9,0.21,0.8878,1
16.85,65.01,43.26,37.75,82.26,1.57,1758.1,0.302,0.6328,1
24.87,65.32,37.2,34.81,48.85,1.75,3029.7,0.487,0.497,0
14.39,49.79,46.66,39.63,69.69,1.28,3007.3,0.411,0.6429,1
